date,category,commodity,unit,commodity_id,price,usdprice
2022-11-15,"meat, fish and eggs","Meat (chicken, fresh)",KG,982.0,1155.56,3.18
2022-11-15,pulses and nuts,Beans,KG,50.0,460.37,1.27
2022-11-15,pulses and nuts,Lentils,KG,108.0,380.61,1.05
2022-11-15,vegetables and fruits,Bananas,KG,254.0,182.5,0.5
2022-11-15,vegetables and fruits,Cabbage,KG,181.0,320.67,0.88
2022-11-15,vegetables and fruits,Carrots,KG,166.0,479.63,1.32
2022-11-15,vegetables and fruits,Coconut,Unit,684.0,104.58,0.29
2022-11-15,vegetables and fruits,Onions (imported),KG,323.0,230.32,0.63
2022-11-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,659.39,1.82
2022-11-15,vegetables and fruits,"Onions (red, local)",KG,685.0,230.32,0.63
2022-11-15,vegetables and fruits,Papaya,KG,408.0,385.48,1.06
2022-11-15,vegetables and fruits,Pineapples,KG,524.0,450.69,1.24
2022-11-15,vegetables and fruits,Pumpkin,KG,412.0,221.48,0.61
2022-11-15,vegetables and fruits,Tomatoes,KG,114.0,294.4,0.81
2022-12-15,cereals and tubers,Potatoes (imported),KG,688.0,173.5,0.48
2022-12-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,1669.0,4.6
2022-12-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,885.0,2.44
2022-12-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,548.0,1.51
2022-12-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,1988.89,5.48
2022-12-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1500.0,4.13
2022-12-15,"meat, fish and eggs","Meat (chicken, fresh)",KG,982.0,1291.11,3.56
2022-12-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1411.5,3.89
2022-12-15,oil and fats,Oil (coconut),1L,689.0,639.07,1.76
2022-12-15,vegetables and fruits,Bananas,KG,254.0,164.17,0.45
2022-12-15,vegetables and fruits,Carrots,KG,166.0,240.0,0.66
2022-12-15,vegetables and fruits,Eggplants,KG,434.0,192.0,0.53
2022-12-15,vegetables and fruits,Onions (imported),KG,323.0,159.5,0.44
2022-12-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,577.0,1.59
2022-12-15,vegetables and fruits,"Onions (red, local)",KG,685.0,205.59,0.57
2022-12-15,vegetables and fruits,Papaya,KG,408.0,164.0,0.45
2022-12-15,vegetables and fruits,Pumpkin,KG,412.0,113.0,0.31
2022-12-15,vegetables and fruits,Tomatoes,KG,114.0,192.0,0.53
2023-01-15,cereals and tubers,Potatoes (imported),KG,688.0,156.76,0.43
2023-01-15,"meat, fish and eggs",Eggs,Unit,92.0,43.9,0.12
2023-01-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1361.29,3.75
2023-01-15,"meat, fish and eggs",Fish (jack),KG,679.0,1915.24,5.28
2023-01-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,1915.24,5.28
2023-01-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1035.88,2.85
2023-01-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1953.64,5.38
2023-01-15,"meat, fish and eggs","Meat (chicken, fresh)",KG,982.0,1233.0,3.4
2023-01-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1710.94,4.71
2023-01-15,oil and fats,Oil (coconut),1L,689.0,701.13,1.93
2023-01-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1405.25,3.87
2023-01-15,vegetables and fruits,Carrots,KG,166.0,322.5,0.89
2023-01-15,vegetables and fruits,Coconut,Unit,684.0,119.77,0.33
2023-01-15,vegetables and fruits,Eggplants,KG,434.0,273.33,0.75
2023-01-15,vegetables and fruits,Papaya,KG,408.0,336.21,0.93
2023-01-15,vegetables and fruits,Snake gourd,KG,675.0,402.5,1.11
2023-01-15,vegetables and fruits,Tomatoes,KG,114.0,250.8,0.69
2023-02-15,cereals and tubers,Potatoes (local),KG,687.0,359.35,1.0
2023-02-15,"meat, fish and eggs",Eggs,Unit,92.0,48.29,0.13
2023-02-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,1715.0,4.75
2023-02-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,906.67,2.51
2023-02-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,368.0,1.02
2023-02-15,"meat, fish and eggs",Fish (jack),KG,679.0,1092.0,3.02
2023-02-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,1295.0,3.59
2023-02-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1441.67,3.99
2023-02-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,681.0,1.89
2023-02-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1135.0,3.14
2023-02-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1069.5,2.96
2023-02-15,oil and fats,Oil (coconut),1L,689.0,719.55,1.99
2023-02-15,pulses and nuts,Beans,KG,50.0,544.29,1.51
2023-02-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,894.75,2.48
2023-02-15,pulses and nuts,Lentils,KG,108.0,370.44,1.03
2023-02-15,vegetables and fruits,Bananas,KG,254.0,168.33,0.47
2023-02-15,vegetables and fruits,Cabbage,KG,181.0,48.0,0.13
2023-02-15,vegetables and fruits,Carrots,KG,166.0,97.0,0.27
2023-02-15,vegetables and fruits,Coconut,Unit,684.0,118.95,0.33
2023-02-15,vegetables and fruits,Eggplants,KG,434.0,215.0,0.6
2023-02-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,292.0,0.81
2023-02-15,vegetables and fruits,"Onions (red, local)",KG,685.0,145.31,0.4
2023-02-15,vegetables and fruits,Pineapples,KG,524.0,487.0,1.35
2023-02-15,vegetables and fruits,Pumpkin,KG,412.0,57.0,0.16
2023-02-15,vegetables and fruits,Snake gourd,KG,675.0,222.0,0.61
2023-03-15,cereals and tubers,Potatoes (imported),KG,688.0,159.35,0.48
2023-03-15,cereals and tubers,Potatoes (local),KG,687.0,339.2,1.01
2023-03-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2366.67,7.06
2023-03-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1194.64,3.57
2023-03-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,523.33,1.56
2023-03-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2238.4,6.68
2023-03-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1253.33,3.74
2023-03-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,886.67,2.65
2023-03-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1832.17,5.47
2023-03-15,"meat, fish and eggs","Meat (chicken, fresh)",KG,982.0,1280.0,3.82
2023-03-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1404.84,4.19
2023-03-15,oil and fats,Oil (coconut),1L,689.0,732.44,2.19
2023-03-15,pulses and nuts,Lentils,KG,108.0,357.27,1.07
2023-03-15,vegetables and fruits,Coconut,Unit,684.0,119.0,0.36
2023-03-15,vegetables and fruits,Onions (imported),KG,323.0,117.71,0.35
2023-03-15,vegetables and fruits,"Onions (red, local)",KG,685.0,346.67,1.03
2023-03-15,vegetables and fruits,Papaya,KG,408.0,342.07,1.02
2023-03-15,vegetables and fruits,Pineapples,KG,524.0,619.57,1.85
2023-03-15,vegetables and fruits,Pumpkin,KG,412.0,137.04,0.41
2023-03-15,vegetables and fruits,Tomatoes,KG,114.0,306.54,0.92
2023-04-15,cereals and tubers,Potatoes (local),KG,687.0,360.0,1.13
2023-04-15,"meat, fish and eggs",Eggs,Unit,92.0,51.5,0.16
2023-04-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2403.45,7.53
2023-04-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1204.62,3.78
2023-04-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,640.8,2.01
2023-04-15,"meat, fish and eggs",Fish (jack),KG,679.0,1942.86,6.09
2023-04-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1309.09,4.1
2023-04-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,977.37,3.06
2023-04-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1873.91,5.87
2023-04-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1368.28,4.29
2023-04-15,oil and fats,Oil (coconut),1L,689.0,728.8,2.28
2023-04-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,984.81,3.09
2023-04-15,vegetables and fruits,Bananas,KG,254.0,278.75,0.87
2023-04-15,vegetables and fruits,Carrots,KG,166.0,254.81,0.8
2023-04-15,vegetables and fruits,Coconut,Unit,684.0,116.11,0.36
2023-04-15,vegetables and fruits,Onions (imported),KG,323.0,124.83,0.39
2023-04-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,428.21,1.34
2023-04-15,vegetables and fruits,Papaya,KG,408.0,255.19,0.8
2023-04-15,vegetables and fruits,Pineapples,KG,524.0,446.0,1.4
2023-04-15,vegetables and fruits,Snake gourd,KG,675.0,313.1,0.98
2023-04-15,vegetables and fruits,Tomatoes,KG,114.0,298.52,0.94
2023-05-15,cereals and tubers,Potatoes (local),KG,687.0,260.0,0.83
2023-05-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,1641.0,5.24
2023-05-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,875.83,2.8
2023-05-15,"meat, fish and eggs",Fish (jack),KG,679.0,1424.0,4.55
2023-05-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,811.0,2.59
2023-05-15,pulses and nuts,Beans,KG,50.0,340.0,1.09
2023-05-15,vegetables and fruits,Coconut,Unit,684.0,96.43,0.31
2023-05-15,vegetables and fruits,Onions (imported),KG,323.0,89.7,0.29
2023-05-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,244.0,0.78
2023-05-15,vegetables and fruits,Pineapples,KG,524.0,578.75,1.85
2023-05-15,vegetables and fruits,Pumpkin,KG,412.0,67.0,0.21
2023-05-15,vegetables and fruits,Snake gourd,KG,675.0,280.0,0.89
2023-05-15,vegetables and fruits,Tomatoes,KG,114.0,263.0,0.84
2023-06-15,cereals and tubers,Potatoes (imported),KG,688.0,206.46,0.68
2023-06-15,cereals and tubers,Potatoes (local),KG,687.0,377.0,1.25
2023-06-15,cereals and tubers,Rice (medium grain),KG,131.0,213.31,0.71
2023-06-15,cereals and tubers,Rice (white),KG,133.0,229.48,0.76
2023-06-15,"meat, fish and eggs",Eggs,Unit,92.0,53.4,0.18
2023-06-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2380.48,7.88
2023-06-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1161.32,3.85
2023-06-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,1153.36,3.82
2023-06-15,"meat, fish and eggs",Fish (jack),KG,679.0,2041.41,6.76
2023-06-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2743.15,9.08
2023-06-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1439.56,4.77
2023-06-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1185.32,3.93
2023-06-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2415.81,8.0
2023-06-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1520.66,5.04
2023-06-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1179.55,3.91
2023-06-15,pulses and nuts,Beans,KG,50.0,508.51,1.68
2023-06-15,pulses and nuts,Beans (mung),KG,393.0,1299.9,4.31
2023-06-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,837.38,2.77
2023-06-15,pulses and nuts,Lentils,KG,108.0,302.58,1.0
2023-06-15,vegetables and fruits,Bananas,KG,254.0,149.09,0.49
2023-06-15,vegetables and fruits,Cabbage,KG,181.0,362.95,1.2
2023-06-15,vegetables and fruits,Carrots,KG,166.0,463.39,1.53
2023-06-15,vegetables and fruits,Coconut,Unit,684.0,75.56,0.25
2023-06-15,vegetables and fruits,Eggplants,KG,434.0,316.96,1.05
2023-06-15,vegetables and fruits,Onions (imported),KG,323.0,128.38,0.42
2023-06-15,vegetables and fruits,Onions (red),KG,110.0,430.86,1.43
2023-06-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,450.97,1.49
2023-06-15,vegetables and fruits,"Onions (red, local)",KG,685.0,519.24,1.72
2023-06-15,vegetables and fruits,Papaya,KG,408.0,162.57,0.54
2023-06-15,vegetables and fruits,Pineapples,KG,524.0,353.29,1.17
2023-06-15,vegetables and fruits,Pumpkin,KG,412.0,166.01,0.55
2023-06-15,vegetables and fruits,Snake gourd,KG,675.0,361.88,1.2
2023-06-15,vegetables and fruits,Tomatoes,KG,114.0,318.72,1.06
2023-07-15,cereals and tubers,Potatoes (imported),KG,688.0,238.83,0.75
2023-07-15,cereals and tubers,Potatoes (local),KG,687.0,409.19,1.28
2023-07-15,cereals and tubers,Rice (medium grain),KG,131.0,210.42,0.66
2023-07-15,cereals and tubers,Rice (white),KG,133.0,228.47,0.72
2023-07-15,"meat, fish and eggs",Eggs,Unit,92.0,56.74,0.18
2023-07-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2370.5,7.43
2023-07-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1193.21,3.74
2023-07-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,1187.43,3.72
2023-07-15,"meat, fish and eggs",Fish (jack),KG,679.0,1845.32,5.78
2023-07-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2719.32,8.52
2023-07-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1495.38,4.69
2023-07-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1068.62,3.35
2023-07-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2346.35,7.36
2023-07-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1561.9,4.9
2023-07-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1228.9,3.85
2023-07-15,pulses and nuts,Beans,KG,50.0,502.43,1.58
2023-07-15,pulses and nuts,Beans (mung),KG,393.0,1082.35,3.39
2023-07-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,842.26,2.64
2023-07-15,pulses and nuts,Lentils,KG,108.0,297.06,0.93
2023-07-15,vegetables and fruits,Bananas,KG,254.0,160.49,0.5
2023-07-15,vegetables and fruits,Cabbage,KG,181.0,307.52,0.96
2023-07-15,vegetables and fruits,Carrots,KG,166.0,529.58,1.66
2023-07-15,vegetables and fruits,Coconut,Unit,684.0,72.45,0.23
2023-07-15,vegetables and fruits,Eggplants,KG,434.0,356.21,1.12
2023-07-15,vegetables and fruits,Onions (imported),KG,323.0,145.15,0.46
2023-07-15,vegetables and fruits,Onions (red),KG,110.0,432.12,1.36
2023-07-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,492.43,1.54
2023-07-15,vegetables and fruits,"Onions (red, local)",KG,685.0,517.8,1.62
2023-07-15,vegetables and fruits,Papaya,KG,408.0,152.53,0.48
2023-07-15,vegetables and fruits,Pineapples,KG,524.0,470.0,1.47
2023-07-15,vegetables and fruits,Pumpkin,KG,412.0,187.17,0.59
2023-07-15,vegetables and fruits,Snake gourd,KG,675.0,286.84,0.9
2023-07-15,vegetables and fruits,Tomatoes,KG,114.0,460.76,1.44
2023-08-15,cereals and tubers,Potatoes (imported),KG,688.0,223.17,0.7
2023-08-15,cereals and tubers,Potatoes (local),KG,687.0,425.26,1.33
2023-08-15,cereals and tubers,Rice (medium grain),KG,131.0,211.95,0.66
2023-08-15,cereals and tubers,Rice (white),KG,133.0,229.97,0.72
2023-08-15,"meat, fish and eggs",Eggs,Unit,92.0,47.67,0.15
2023-08-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2400.79,7.5
2023-08-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1191.26,3.72
2023-08-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,1089.26,3.4
2023-08-15,"meat, fish and eggs",Fish (jack),KG,679.0,1839.85,5.75
2023-08-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2525.6,7.89
2023-08-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1275.28,3.98
2023-08-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,909.5,2.84
2023-08-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2190.98,6.85
2023-08-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1447.18,4.52
2023-08-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1226.67,3.83
2023-08-15,pulses and nuts,Beans,KG,50.0,464.85,1.45
2023-08-15,pulses and nuts,Beans (mung),KG,393.0,1074.71,3.36
2023-08-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,997.71,3.12
2023-08-15,pulses and nuts,Lentils,KG,108.0,306.8,0.96
2023-08-15,vegetables and fruits,Bananas,KG,254.0,203.14,0.63
2023-08-15,vegetables and fruits,Cabbage,KG,181.0,274.48,0.86
2023-08-15,vegetables and fruits,Carrots,KG,166.0,478.58,1.49
2023-08-15,vegetables and fruits,Coconut,Unit,684.0,72.23,0.22
2023-08-15,vegetables and fruits,Eggplants,KG,434.0,315.12,0.99
2023-08-15,vegetables and fruits,Onions (imported),KG,323.0,186.94,0.58
2023-08-15,vegetables and fruits,Onions (red),KG,110.0,304.47,0.95
2023-08-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,507.7,1.59
2023-08-15,vegetables and fruits,"Onions (red, local)",KG,685.0,384.79,1.2
2023-08-15,vegetables and fruits,Papaya,KG,408.0,212.97,0.67
2023-08-15,vegetables and fruits,Pineapples,KG,524.0,597.78,1.87
2023-08-15,vegetables and fruits,Pumpkin,KG,412.0,172.96,0.54
2023-08-15,vegetables and fruits,Snake gourd,KG,675.0,229.03,0.72
2023-08-15,vegetables and fruits,Tomatoes,KG,114.0,244.0,0.76
2023-09-15,cereals and tubers,Potatoes (imported),KG,688.0,208.47,0.65
2023-09-15,cereals and tubers,Potatoes (local),KG,687.0,373.3,1.16
2023-09-15,cereals and tubers,Rice (medium grain),KG,131.0,218.3,0.68
2023-09-15,cereals and tubers,Rice (white),KG,133.0,232.04,0.72
2023-09-15,"meat, fish and eggs",Eggs,Unit,92.0,45.64,0.14
2023-09-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2295.0,7.11
2023-09-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1169.02,3.62
2023-09-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,942.99,2.92
2023-09-15,"meat, fish and eggs",Fish (jack),KG,679.0,1654.02,5.13
2023-09-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2562.05,7.94
2023-09-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1273.6,3.95
2023-09-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,817.15,2.53
2023-09-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2297.37,7.12
2023-09-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1342.37,4.16
2023-09-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1221.99,3.79
2023-09-15,pulses and nuts,Beans,KG,50.0,432.55,1.34
2023-09-15,pulses and nuts,Beans (mung),KG,393.0,1021.05,3.16
2023-09-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1053.59,3.26
2023-09-15,pulses and nuts,Lentils,KG,108.0,327.83,1.01
2023-09-15,vegetables and fruits,Bananas,KG,254.0,220.65,0.68
2023-09-15,vegetables and fruits,Cabbage,KG,181.0,207.94,0.64
2023-09-15,vegetables and fruits,Carrots,KG,166.0,317.66,0.98
2023-09-15,vegetables and fruits,Coconut,Unit,684.0,69.8,0.22
2023-09-15,vegetables and fruits,Eggplants,KG,434.0,298.94,0.93
2023-09-15,vegetables and fruits,Onions (imported),KG,323.0,213.92,0.66
2023-09-15,vegetables and fruits,Onions (red),KG,110.0,320.56,0.99
2023-09-15,vegetables and fruits,"Onions (red, local)",KG,685.0,383.04,1.19
2023-09-15,vegetables and fruits,Papaya,KG,408.0,196.81,0.61
2023-09-15,vegetables and fruits,Pineapples,KG,524.0,621.37,1.92
2023-09-15,vegetables and fruits,Pumpkin,KG,412.0,139.86,0.43
2023-09-15,vegetables and fruits,Snake gourd,KG,675.0,236.84,0.73
2023-09-15,vegetables and fruits,Tomatoes,KG,114.0,202.21,0.63
2023-10-15,cereals and tubers,Potatoes (imported),KG,688.0,214.09,0.66
2023-10-15,cereals and tubers,Potatoes (local),KG,687.0,343.12,1.06
2023-10-15,cereals and tubers,Rice (medium grain),KG,131.0,218.97,0.68
2023-10-15,cereals and tubers,Rice (white),KG,133.0,231.81,0.72
2023-10-15,"meat, fish and eggs",Eggs,Unit,92.0,48.16,0.15
2023-10-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2108.4,6.51
2023-10-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1195.42,3.69
2023-10-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,887.1,2.74
2023-10-15,"meat, fish and eggs",Fish (jack),KG,679.0,1631.29,5.04
2023-10-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2417.52,7.47
2023-10-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1176.46,3.64
2023-10-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,607.42,1.88
2023-10-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2025.57,6.26
2023-10-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1180.69,3.65
2023-10-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1239.63,3.83
2023-10-15,pulses and nuts,Beans,KG,50.0,507.96,1.57
2023-10-15,pulses and nuts,Beans (mung),KG,393.0,931.75,2.88
2023-10-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1064.64,3.29
2023-10-15,pulses and nuts,Lentils,KG,108.0,323.02,1.0
2023-10-15,vegetables and fruits,Bananas,KG,254.0,207.62,0.64
2023-10-15,vegetables and fruits,Cabbage,KG,181.0,206.33,0.64
2023-10-15,vegetables and fruits,Carrots,KG,166.0,319.5,0.99
2023-10-15,vegetables and fruits,Coconut,Unit,684.0,72.88,0.23
2023-10-15,vegetables and fruits,Eggplants,KG,434.0,348.8,1.08
2023-10-15,vegetables and fruits,Onions (imported),KG,323.0,254.59,0.79
2023-10-15,vegetables and fruits,Onions (red),KG,110.0,334.91,1.04
2023-10-15,vegetables and fruits,"Onions (red, local)",KG,685.0,428.16,1.32
2023-10-15,vegetables and fruits,Papaya,KG,408.0,135.16,0.42
2023-10-15,vegetables and fruits,Pineapples,KG,524.0,476.35,1.47
2023-10-15,vegetables and fruits,Pumpkin,KG,412.0,126.65,0.39
2023-10-15,vegetables and fruits,Snake gourd,KG,675.0,272.12,0.84
2023-10-15,vegetables and fruits,Tomatoes,KG,114.0,226.79,0.7
2023-11-15,cereals and tubers,Potatoes (imported),KG,688.0,216.1,0.66
2023-11-15,cereals and tubers,Potatoes (local),KG,687.0,378.92,1.15
2023-11-15,cereals and tubers,Rice (medium grain),KG,131.0,219.31,0.67
2023-11-15,cereals and tubers,Rice (white),KG,133.0,233.7,0.71
2023-11-15,"meat, fish and eggs",Eggs,Unit,92.0,45.14,0.14
2023-11-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2152.24,6.55
2023-11-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1212.21,3.69
2023-11-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,874.24,2.66
2023-11-15,"meat, fish and eggs",Fish (jack),KG,679.0,1501.16,4.57
2023-11-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2203.73,6.71
2023-11-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1111.67,3.39
2023-11-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,558.42,1.7
2023-11-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1889.78,5.75
2023-11-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1168.63,3.56
2023-11-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1209.13,3.68
2023-11-15,pulses and nuts,Beans,KG,50.0,554.19,1.69
2023-11-15,pulses and nuts,Beans (mung),KG,393.0,888.4,2.7
2023-11-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1127.56,3.43
2023-11-15,pulses and nuts,Lentils,KG,108.0,326.76,1.0
2023-11-15,vegetables and fruits,Bananas,KG,254.0,204.02,0.62
2023-11-15,vegetables and fruits,Cabbage,KG,181.0,326.49,0.99
2023-11-15,vegetables and fruits,Carrots,KG,166.0,406.32,1.24
2023-11-15,vegetables and fruits,Coconut,Unit,684.0,75.57,0.23
2023-11-15,vegetables and fruits,Eggplants,KG,434.0,404.62,1.23
2023-11-15,vegetables and fruits,Onions (imported),KG,323.0,294.91,0.9
2023-11-15,vegetables and fruits,Onions (red),KG,110.0,418.89,1.28
2023-11-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,532.39,1.62
2023-11-15,vegetables and fruits,"Onions (red, local)",KG,685.0,503.56,1.53
2023-11-15,vegetables and fruits,Papaya,KG,408.0,157.72,0.48
2023-11-15,vegetables and fruits,Pineapples,KG,524.0,437.74,1.33
2023-11-15,vegetables and fruits,Pumpkin,KG,412.0,158.22,0.48
2023-11-15,vegetables and fruits,Snake gourd,KG,675.0,375.79,1.14
2023-11-15,vegetables and fruits,Tomatoes,KG,114.0,316.32,0.96
2023-12-15,cereals and tubers,Potatoes (imported),KG,688.0,228.46,0.7
2023-12-15,cereals and tubers,Potatoes (local),KG,687.0,422.06,1.29
2023-12-15,cereals and tubers,Rice (medium grain),KG,131.0,220.03,0.67
2023-12-15,cereals and tubers,Rice (white),KG,133.0,242.72,0.74
2023-12-15,"meat, fish and eggs",Eggs,Unit,92.0,54.87,0.17
2023-12-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2108.95,6.45
2023-12-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1251.1,3.83
2023-12-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,935.8,2.86
2023-12-15,"meat, fish and eggs",Fish (jack),KG,679.0,1641.69,5.02
2023-12-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2339.01,7.15
2023-12-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1223.96,3.74
2023-12-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,768.76,2.35
2023-12-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1968.84,6.02
2023-12-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1234.54,3.78
2023-12-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1207.05,3.69
2023-12-15,pulses and nuts,Beans,KG,50.0,639.67,1.96
2023-12-15,pulses and nuts,Beans (mung),KG,393.0,944.45,2.89
2023-12-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1144.37,3.5
2023-12-15,pulses and nuts,Lentils,KG,108.0,326.77,1.0
2023-12-15,vegetables and fruits,Bananas,KG,254.0,193.13,0.59
2023-12-15,vegetables and fruits,Cabbage,KG,181.0,498.08,1.52
2023-12-15,vegetables and fruits,Carrots,KG,166.0,539.75,1.65
2023-12-15,vegetables and fruits,Coconut,Unit,684.0,78.54,0.24
